Time (s),Ankle Position (deg),Ankle Velocity (deg/s),Cable 1 Tension,Cable 2 Tension,Motor Position (rad),Motor Velocity (rad/s),Motor Torque (Nm),Motor Temperature (C)
6.690250292012934,-0.0054931640625,0.0,2.058168649673462,2.490109920501709,2.3561840057373047,-0.14285659790039062,-0.0036630630493164062,66
6.691667000006419,-0.0054931640625,0.0,2.058168649673462,2.490109920501709,2.3561840057373047,-0.09889984130859375,-0.0036630630493164062,66
6.691745374992024,-0.0054931640625,0.0,2.0549449920654297,2.493333339691162,2.3561840057373047,-0.09889984130859375,-0.0036630630493164062,66
6.7197494999854825,-0.0054931640625,0.0,2.0549449920654297,2.493333339691162,2.3561840057373047,-0.09889984130859375,-0.0036630630493164062,66
6.720688208995853,-0.0054931640625,0.0,2.0549449920654297,2.493333339691162,2.3561840057373047,-0.09889984130859375,-0.0036630630493164062,66
6.720748000021558,0.0,0.0,2.0549449920654297,2.493333339691162,2.3561840057373047,-0.09889984130859375,-0.0036630630493164062,66
6.752948583976831,0.0,0.0,2.053333282470703,2.4893040657043457,2.3561840057373047,-0.09889984130859375,-0.0036630630493164062,66
6.7530795839848,-0.0054931640625,0.0,2.053333282470703,2.4893040657043457,2.3561840057373047,-0.09889984130859375,-0.0036630630493164062,66
6.753119667002466,-0.0054931640625,0.0,2.053333282470703,2.4893040657043457,2.3561840057373047,-0.120880126953125,-0.010989189147949219,66
6.780613292008638,-0.0054931640625,0.0,2.053333282470703,2.4893040657043457,2.3561840057373047,-0.120880126953125,-0.010989189147949219,66
6.781201042002067,-0.0054931640625,0.0,2.053333282470703,2.4893040657043457,2.3561840057373047,-0.010990142822265625,-0.0036630630493164062,66
6.781228917010594,-0.0054931640625,0.0,2.05252742767334,2.4909157752990723,2.3561840057373047,-0.010990142822265625,-0.0036630630493164062,66
6.80977387499297,-0.0054931640625,0.0,2.05252742767334,2.4909157752990723,2.3561840057373047,-0.010990142822265625,-0.0036630630493164062,66
6.812577250006143,-0.0054931640625,0.0,2.05252742767334,2.4909157752990723,2.3561840057373047,-0.010990142822265625,-0.0036630630493164062,66
6.812661958974786,0.0,0.0,2.05252742767334,2.4909157752990723,2.3561840057373047,-0.010990142822265625,-0.0036630630493164062,66
6.84087349998299,0.0,0.0,2.0484981536865234,2.4909157752990723,2.3561840057373047,-0.010990142822265625,-0.0036630630493164062,66
6.841040875006001,-0.0054931640625,0.0,2.0484981536865234,2.4909157752990723,2.3561840057373047,-0.010990142822265625,-0.0036630630493164062,66
6.841202666983008,-0.0054931640625,0.0,2.0484981536865234,2.4909157752990723,2.3561840057373047,-0.16483688354492188,-0.01831531524658203,66
6.8738382090232335,-0.0054931640625,0.0,2.0484981536865234,2.4909157752990723,2.3561840057373047,-0.16483688354492188,-0.01831531524658203,66
6.873861959029455,-0.0054931640625,0.0,2.0484981536865234,2.4909157752990723,2.3561840057373047,0.2967033386230469,-0.0036630630493164062,66
6.874650500016287,-0.0054931640625,0.0,2.038022041320801,2.4884979724884033,2.3561840057373047,0.2967033386230469,-0.0036630630493164062,66
6.8996451669954695,-0.0054931640625,0.0,2.0509157180786133,2.4917216300964355,2.3561840057373047,0.2967033386230469,-0.0036630630493164062,66
