time_us,left_1,left_2,right_1,right_2,encoder_left,encoder_right,left_command_torque,right_command_torque,left_motor_position,left_motor_velocity,left_motor_torque,left_motor_temperature,left_motor_error,right_motor_position,right_motor_velocity,right_motor_torque,right_motor_temperature,right_motor_error
33597774,9.8402,-66.8256,3.2533,0.6911,4.3945,-62.3145,-0.0192,0.0000,1.1793,-4.1868,0.0769,61,0,1.1889,0.0110,-0.0037,61,0
33599425,9.8402,-66.8256,3.2533,0.6911,4.3945,-62.3145,-0.0244,0.0000,1.1725,-4.3846,0.0696,61,0,1.1889,0.0110,-0.0037,61,0
33602367,8.8669,-46.3859,1.7933,-0.0389,4.3945,-62.3145,-0.0336,0.0000,1.1366,-4.7143,-0.0256,61,0,1.1889,0.0110,-0.0037,61,0
33609040,8.8669,-40.3027,1.5500,0.9344,4.3066,-62.3145,-0.0545,0.0000,1.0889,-5.4176,-0.0037,61,0,1.1889,0.0110,-0.0037,61,0
33613200,8.8669,-40.3027,1.5500,0.9344,4.3066,-62.3145,-0.0675,0.0000,1.0889,-5.4176,-0.0037,61,0,1.1889,0.0110,-0.0037,61,0
33614852,9.1103,-36.8961,1.5500,0.2044,4.3066,-62.3145,-0.0726,0.0000,1.0889,-5.4176,-0.0037,61,0,1.1889,0.0110,-0.0037,61,0
33616494,9.1103,-36.8961,1.5500,0.2044,4.2188,-62.3145,-0.0777,0.0000,1.0889,-5.4176,-0.0037,61,0,1.1889,0.0110,-0.0037,61,0
33618142,9.1103,-36.8961,1.5500,0.2044,4.2188,-62.3145,-0.0828,0.0000,1.0889,-5.4176,-0.0037,61,0,1.1889,0.0110,-0.0037,61,0
33619789,9.1103,-36.8961,1.5500,0.2044,4.2188,-62.3145,-0.0879,0.0000,1.0889,-5.4176,-0.0037,61,0,1.1889,0.0110,-0.0037,61,0
33621440,9.1103,-36.8961,1.5500,0.2044,4.2188,-62.3145,-0.0930,0.0000,1.0889,-5.4176,-0.0037,61,0,1.1889,0.0110,-0.0037,61,0
33623082,9.1103,-36.8961,1.5500,0.2044,4.2188,-62.3145,-0.0981,0.0000,1.0676,-4.8681,-0.0916,61,0,1.1889,0.0110,-0.0037,61,0
33625942,8.1369,-23.9996,1.5500,0.2044,4.2188,-62.3145,-0.1069,0.0000,1.0676,-4.8681,-0.0916,61,0,1.1889,0.0110,-0.0037,61,0
33627589,8.1369,-23.9996,1.5500,0.2044,4.1309,-62.3145,-0.1119,0.0000,1.0676,-4.8681,-0.0916,61,0,1.1889,0.0110,-0.0037,61,0
33629234,8.1369,-23.9996,1.5500,0.2044,4.1309,-62.3145,-0.1170,0.0000,1.0584,-5.5934,-0.0476,61,0,1.1889,0.0110,-0.0037,61,0
33632185,8.1369,-23.9996,1.5500,0.2044,4.0430,-62.3145,-0.1260,0.0000,1.0222,-5.6374,-0.0330,61,0,1.1889,0.0110,-0.0037,61,0
33638853,6.9203,-14.2664,2.2800,-1.2556,3.9551,-62.3145,-0.1461,0.0000,1.0222,-5.6374,-0.0330,61,0,1.1889,0.0110,-0.0037,61,0
33640501,6.9203,-14.2664,2.2800,-1.2556,3.9551,-62.3145,-0.1511,0.0000,0.9165,-6.5824,-0.1648,61,0,1.1889,0.0110,-0.0037,61,0
33645873,6.9203,-14.2664,2.2800,-1.2556,3.7793,-62.3145,-0.1671,0.0000,0.8707,-6.8462,-0.1209,61,0,1.1889,0.0110,-0.0037,61,0
33651549,4.7303,-2.5866,2.2800,-0.2823,3.6914,-62.3145,-0.1838,0.0000,0.8421,-6.6044,-0.1868,61,0,1.1889,0.0110,-0.0037,61,0
33653674,4.7303,-2.5866,2.2800,-0.2823,3.6914,-62.3145,-0.1900,0.0000,0.8421,-6.6044,-0.1868,61,0,1.1889,0.0110,-0.0037,61,0
33654714,4.7303,-2.5866,2.2800,-0.2823,3.6914,-62.3145,-0.1930,0.0000,0.8093,-7.3077,-0.0989,61,0,1.1889,0.0110,-0.0037,61,0
33658874,4.7303,-2.5866,2.2800,-0.2823,3.6035,-62.3145,-0.2050,0.0000,0.7795,-6.9560,-0.2161,61,0,1.1889,0.0110,-0.0037,61,0
33661833,4.7303,-2.5866,2.2800,-0.2823,3.5156,-62.3145,-0.2134,0.0000,0.7795,-6.9560,-0.2161,61,0,1.1889,0.0110,-0.0037,61,0
33663467,2.0537,2.5233,1.5500,0.2044,3.5156,-62.3145,-0.2180,0.0000,0.7456,-6.9121,-0.1209,61,0,1.1889,0.0110,-0.0037,61,0
33667626,2.0537,2.5233,1.5500,0.2044,3.4277,-62.3145,-0.2297,0.0000,0.7456,-6.9121,-0.1209,61,0,1.1889,0.0110,-0.0037,61,0
33669273,2.0537,2.5233,1.5500,0.2044,3.3398,-62.3145,-0.2343,0.0000,0.7456,-6.9121,-0.1209,61,0,1.1889,0.0110,-0.0037,61,0
33670925,2.0537,2.5233,1.5500,0.2044,3.3398,-62.3145,-0.2389,0.0000,0.7456,-6.9121,-0.1209,61,0,1.1889,0.0110,-0.0037,61,0
33672567,2.0537,2.5233,1.5500,0.2044,3.2520,-62.3145,-0.2434,0.0000,0.7132,-7.5494,-0.2674,61,0,1.1889,0.0110,-0.0037,61,0
33675426,-0.8663,5.6866,1.5500,0.4477,3.1641,-62.3145,-0.2512,0.0000,0.7132,-7.5494,-0.2674,61,0,1.1889,0.0110,-0.0037,61,0
33677074,-0.8663,5.6866,1.5500,0.4477,3.0762,-62.3145,-0.2557,0.0000,0.7002,-8.2308,-0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33680025,-0.8663,5.6866,1.5500,0.4477,2.9883,-62.3145,-0.2636,0.0000,0.6880,-7.0659,-0.2308,61,0,1.1889,0.0110,-0.0037,61,0
33682880,-0.8663,5.6866,1.5500,0.4477,2.8125,-62.3145,-0.2712,0.0000,0.6880,-7.0659,-0.2308,61,0,1.1889,0.0110,-0.0037,61,0
33684527,-0.8663,5.6866,1.5500,0.4477,2.8125,-62.3145,-0.2755,0.0000,0.6750,-7.2198,-0.1795,61,0,1.1889,0.0110,-0.0037,61,0
33687473,-7.1928,8.1199,1.5500,-0.0389,2.6367,-62.3145,-0.2832,0.0000,0.5785,-8.5165,-0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33695366,-7.1928,8.1199,1.5500,-0.0389,2.2852,-62.3145,-0.3032,0.0000,0.5785,-8.5165,-0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33697007,-7.1928,8.1199,1.5500,-0.0389,2.1973,-62.3145,-0.3073,0.0000,0.5785,-8.5165,-0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33698654,-7.1928,8.1199,1.5500,-0.0389,2.1094,-62.3145,-0.3114,0.0000,0.5537,-9.1099,-0.3040,61,0,1.1889,0.0110,-0.0037,61,0
33701600,-12.0594,9.8232,1.5500,-0.0389,1.9336,-62.3145,-0.3186,0.0000,0.5537,-9.1099,-0.3040,61,0,1.1889,0.0110,-0.0037,61,0
33703252,-11.5728,9.8232,1.0634,-0.2823,1.8457,-62.3145,-0.3226,0.0000,0.4889,-7.8132,-0.3553,61,0,1.1889,0.0110,-0.0037,61,0
33706107,-11.5728,9.8232,1.0634,-0.2823,1.6699,-62.3145,-0.3294,0.0000,0.4362,-8.7582,-0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33711567,-11.8161,10.3099,2.5233,0.2044,1.3184,-62.3145,-0.3421,0.0000,0.4362,-8.7582,-0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33713214,-11.8161,10.3099,2.5233,0.2044,1.2305,-62.3145,-0.3458,0.0000,0.4362,-8.7582,-0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33714865,-11.8161,10.3099,2.5233,0.2044,1.0547,-62.3145,-0.3496,0.0000,0.4229,-7.5494,-0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33717720,-11.8161,10.3099,2.5233,0.2044,0.8789,-62.3145,-0.3559,0.0000,0.4229,-7.5494,-0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33719367,-11.8161,10.3099,2.5233,0.2044,0.7910,-62.3145,-0.3595,0.0000,0.4229,-7.5494,-0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33721014,-11.8161,10.3099,2.5233,0.2044,0.7031,-62.3145,-0.3631,0.0000,0.4229,-7.5494,-0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33722665,-11.8161,10.3099,2.5233,0.2044,0.6152,-62.3145,-0.3667,0.0000,0.4229,-7.5494,-0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33724307,-13.2761,9.8232,2.0367,0.2044,0.5273,-62.3145,-0.3701,0.0000,0.3515,-8.8242,-0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33728467,-13.2761,9.8232,2.0367,0.2044,0.2637,-62.3145,-0.3788,0.0000,0.3515,-8.8242,-0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33730114,-13.2761,9.8232,2.0367,0.2044,0.1758,-62.3145,-0.3822,0.0000,0.3225,-9.2418,-0.3626,61,0,1.1889,0.0110,-0.0037,61,0
33734278,-13.2761,9.8232,2.0367,0.2044,0.0879,-62.3145,-0.3905,0.0000,0.2977,-9.1099,-0.2674,61,0,1.1889,0.0110,-0.0037,61,0
33737220,-13.2761,9.8232,2.0367,0.2044,0.0000,-62.3145,-0.3962,0.0000,0.2836,-8.6264,-0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33740079,-18.6293,10.7965,1.7933,-0.0389,-0.1758,-62.3145,-0.4016,0.0000,0.2836,-8.6264,-0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33741727,-18.6293,10.7965,1.7933,-0.0389,-0.1758,-62.3145,-0.4046,0.0000,0.2836,-8.6264,-0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33743379,-18.6293,10.7965,1.7933,-0.0389,-0.2637,-62.3145,-0.4077,0.0000,0.2836,-8.6264,-0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33745021,-18.6293,10.7965,1.7933,-0.0389,-0.3516,-62.3145,-0.4106,0.0000,0.2836,-8.6264,-0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33746667,-18.6293,10.7965,1.7933,-0.0389,-0.4395,-62.3145,-0.4136,0.0000,0.2836,-8.6264,-0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33751441,-25.9292,11.2832,2.0367,-0.5256,-0.6152,-62.3145,-0.4218,0.0000,0.2020,-9.1319,-0.3700,61,0,1.1889,0.0110,-0.0037,61,0
33753554,-31.5258,13.2298,0.0900,-0.2823,-0.7031,-62.3145,-0.4253,0.0000,0.1490,-8.4506,-0.3040,61,0,1.1889,0.0110,-0.0037,61,0
33757119,-31.5258,13.2298,0.0900,-0.2823,-0.8789,-62.3145,-0.4311,0.0000,0.1211,-9.9451,-0.3846,61,0,1.1889,0.0110,-0.0037,61,0
33760065,-31.5258,13.2298,0.0900,-0.2823,-0.9668,-62.3145,-0.4357,0.0000,0.0944,-9.8791,-0.4286,61,0,1.1889,0.0110,-0.0037,61,0
33762926,-31.5258,13.2298,3.0100,1.9077,-1.0547,-62.3145,-0.4401,0.0000,0.0944,-9.8791,-0.4286,61,0,1.1889,0.0110,-0.0037,61,0
33764578,-31.5258,13.2298,3.0100,1.9077,-1.1426,-62.3145,-0.4425,0.0000,0.0944,-9.8791,-0.4286,61,0,1.1889,0.0110,-0.0037,61,0
33766220,-31.5258,13.2298,3.0100,1.9077,-1.1426,-62.3145,-0.4449,0.0000,0.0944,-9.8791,-0.4286,61,0,1.1889,0.0110,-0.0037,61,0
33767866,-31.5258,13.2298,3.0100,1.9077,-1.2305,-62.3145,-0.4472,0.0000,0.0944,-9.8791,-0.4286,61,0,1.1889,0.0110,-0.0037,61,0
33769513,-31.5258,13.2298,3.0100,1.9077,-1.3184,-62.3145,-0.4495,0.0000,0.0944,-9.8791,-0.4286,61,0,1.1889,0.0110,-0.0037,61,0
33771164,-40.7723,13.2298,1.3067,0.4477,-1.4062,-62.3145,-0.4518,0.0000,0.0799,-8.4725,-0.3700,61,0,1.1889,0.0110,-0.0037,61,0
33774107,-40.7723,13.2298,1.3067,0.4477,-1.4941,-62.3145,-0.4556,0.0000,0.0799,-8.4725,-0.3700,61,0,1.1889,0.0110,-0.0037,61,0
33775753,-40.7723,13.2298,1.3067,0.4477,-1.4941,-62.3145,-0.4577,0.0000,-0.0597,-9.0879,-0.4139,61,0,1.1889,0.0110,-0.0037,61,0
33779912,-40.7723,13.2298,1.3067,0.4477,-1.6699,-62.3145,-0.4628,0.0000,-0.0597,-9.0879,-0.4139,61,0,1.1889,0.0110,-0.0037,61,0
33781564,-40.7723,13.2298,1.3067,0.4477,-1.6699,-62.3145,-0.4648,0.0000,-0.0597,-9.0879,-0.4139,61,0,1.1889,0.0110,-0.0037,61,0
33783206,-40.7723,13.2298,1.3067,0.4477,-1.7578,-62.3145,-0.4667,0.0000,-0.0597,-9.0879,-0.4139,61,0,1.1889,0.0110,-0.0037,61,0
33784853,-55.3721,13.2298,1.0634,0.4477,-1.8457,-62.3145,-0.4685,0.0000,-0.1093,-8.2967,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33789012,-55.3721,13.2298,1.0634,0.4477,-1.9336,-62.3145,-0.4729,0.0000,-0.1093,-8.2967,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33790664,-55.3721,13.2298,1.0634,0.4477,-1.9336,-62.3145,-0.4746,0.0000,-0.1093,-8.2967,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33792306,-55.3721,13.2298,1.0634,0.4477,-2.0215,-62.3145,-0.4762,0.0000,-0.1093,-8.2967,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33793953,-55.3721,13.2298,1.0634,0.4477,-2.0215,-62.3145,-0.4777,0.0000,-0.1234,-8.4945,-0.4799,61,0,1.1889,0.0110,-0.0037,61,0
33796812,-55.3721,13.2298,1.0634,0.4477,-2.1094,-62.3145,-0.4803,0.0000,-0.1234,-8.4945,-0.4799,61,0,1.1889,0.0110,-0.0037,61,0
33798464,-55.3721,13.2298,1.0634,0.4477,-2.1094,-62.3145,-0.4817,0.0000,-0.2340,-6.1648,-0.4286,61,0,1.1889,0.0110,-0.0037,61,0
33802619,-60.2387,13.7165,2.2800,-0.0389,-2.1973,-62.3145,-0.4850,0.0000,-0.2447,-6.5385,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33805566,-60.2387,13.7165,2.2800,-0.0389,-2.1973,-62.3145,-0.4872,0.0000,-0.2447,-6.5385,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33807213,-60.2387,13.7165,2.2800,-0.0389,-2.1973,-62.3145,-0.4883,0.0000,-0.2447,-6.5385,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33808864,-60.2387,13.7165,2.2800,-0.0389,-2.1973,-62.3145,-0.4894,0.0000,-0.2447,-6.5385,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33810507,-60.2387,13.7165,2.2800,-0.0389,-2.1973,-62.3145,-0.4905,0.0000,-0.2905,-3.6593,-0.5531,61,0,1.1889,0.0110,-0.0037,61,0
33814666,-61.9420,14.4465,1.0634,0.2044,-2.1973,-62.3145,-0.4928,0.0000,-0.3405,-0.2747,-0.5531,61,0,1.1889,0.0110,-0.0037,61,0
33822553,-61.9420,14.4465,1.0634,0.2044,-2.1973,-62.3145,-0.4964,0.0000,-0.3359,0.9780,-0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33825503,-62.1853,12.9865,1.7933,-0.2823,-2.2852,-62.3145,-0.4974,0.0000,-0.3336,1.0000,-0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33828359,-62.1853,12.9865,1.7933,-0.2823,-2.1973,-62.3145,-0.4983,0.0000,-0.3313,0.8901,-0.5165,61,0,1.1889,0.0110,-0.0037,61,0
33831305,-62.1853,12.9865,1.7933,-0.2823,-2.1973,-62.3145,-0.4989,0.0000,-0.3290,0.5385,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33834166,-62.1853,12.9865,1.7933,-0.2823,-2.1973,-62.3145,-0.4994,0.0000,-0.3290,0.5385,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33835817,-62.1853,12.9865,1.7933,-0.2823,-2.1973,-62.3145,-0.4997,0.0000,-0.3267,0.6923,-0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33838759,-62.1853,12.9865,1.7933,-0.2823,-2.1973,-62.3145,-0.4999,0.0000,-0.3267,0.6923,-0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33840406,-61.9420,14.2031,1.5500,-0.0389,-2.1973,-62.3145,-0.5000,0.0000,-0.3233,0.3626,-0.4799,61,0,1.1889,0.0110,-0.0037,61,0
33845779,-61.9420,14.2031,1.5500,-0.0389,-2.1973,-62.3145,-0.4998,0.0000,-0.3222,0.2967,-0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33848731,-61.9420,14.2031,1.5500,-0.0389,-2.1973,-62.3145,-0.4995,0.0000,-0.3222,0.2967,-0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33852152,-61.6986,13.4732,2.2800,0.2044,-2.1973,-62.3145,-0.4989,0.0000,-0.3222,0.2967,-0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33853802,-61.6986,13.4732,2.2800,0.2044,-2.1973,-62.3145,-0.4985,0.0000,-0.3225,0.1429,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33857895,-61.6986,13.4732,2.2800,0.2044,-2.1973,-62.3145,-0.4974,0.0000,-0.3229,0.0110,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33860856,-61.6986,13.2298,2.0367,-0.0389,-2.1973,-62.3145,-0.4964,0.0000,-0.3229,-0.1868,-0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33863702,-61.6986,13.2298,2.0367,-0.0389,-2.1973,-62.3145,-0.4952,0.0000,-0.3229,-0.1868,-0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33865349,-61.6986,13.2298,2.0367,-0.0389,-2.1973,-62.3145,-0.4945,0.0000,-0.3229,0.0110,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33869509,-61.6986,13.2298,2.0367,-0.0389,-2.2852,-62.3145,-0.4924,0.0000,-0.3229,-0.2967,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33872460,-62.1853,12.9865,2.0367,0.9344,-2.1973,-62.3145,-0.4907,0.0000,-0.3229,-0.2967,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33874102,-62.1853,12.9865,2.0367,0.9344,-2.1973,-62.3145,-0.4896,0.0000,-0.3229,-0.2967,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33875749,-61.6986,14.2031,3.2533,-0.2823,-2.1973,-62.3145,-0.4886,0.0000,-0.3229,-0.2967,-0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33877395,-61.6986,14.2031,3.2533,-0.2823,-2.1973,-62.3145,-0.4874,0.0000,-0.3229,-0.1868,-0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33880260,-61.2120,13.7165,2.0367,-0.7689,-2.1973,-62.3145,-0.4854,0.0000,-0.3229,-0.0989,-0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33884415,-61.2120,13.7165,2.0367,-0.7689,-2.1973,-62.3145,-0.4821,0.0000,-0.3229,-0.0989,-0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33886062,-61.2120,13.7165,2.0367,-0.7689,-2.1973,-62.3145,-0.4807,0.0000,-0.3229,-0.0769,-0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33889009,-61.2120,13.7165,2.0367,-0.7689,-2.1973,-62.3145,-0.4780,0.0000,-0.3229,-0.0769,-0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33890660,-61.2120,13.7165,2.0367,-0.7689,-2.1973,-62.3145,-0.4765,0.0000,-0.3229,-0.2527,-0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33893515,-61.2120,13.7165,2.0367,-0.7689,-2.1973,-62.3145,-0.4737,0.0000,-0.3229,-0.2527,-0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33895162,-61.6986,14.2031,1.3067,0.2044,-2.1973,-62.3145,-0.4720,0.0000,-0.3229,0.0110,-0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33898108,-61.6986,14.2031,1.3067,0.2044,-2.1973,-62.3145,-0.4689,0.0000,-0.3229,0.0110,-0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33899760,-61.6986,14.2031,1.3067,0.2044,-2.1973,-62.3145,-0.4670,0.0000,-0.3229,-0.3407,-0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33902615,-61.6986,14.2031,1.3067,0.2044,-2.1973,-62.3145,-0.4638,0.0000,-0.3229,-0.3407,-0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33904262,-61.6986,14.2031,1.3067,0.2044,-2.1973,-62.3145,-0.4618,0.0000,-0.3229,-0.2527,-0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33908422,-62.1853,13.2298,1.5500,-0.5256,-2.1973,-62.3145,-0.4566,0.0000,-0.3229,-0.0989,-0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33911373,-62.1853,13.2298,1.5500,-0.5256,-2.1973,-62.3145,-0.4528,0.0000,-0.3229,-0.0549,-0.4799,61,0,1.1889,0.0110,-0.0037,61,0
33915528,-62.1853,13.2298,1.5500,-0.5256,-2.1973,-62.3145,-0.4471,0.0000,-0.3229,-0.0549,-0.4799,61,0,1.1889,0.0110,-0.0037,61,0
33917175,-61.6986,14.2031,1.7933,-0.5256,-2.1973,-62.3145,-0.4448,0.0000,-0.3229,-0.0549,-0.4799,61,0,1.1889,0.0110,-0.0037,61,0
33918822,-61.6986,14.2031,1.7933,-0.5256,-2.1973,-62.3145,-0.4424,0.0000,-0.3229,0.0769,-0.4725,61,0,1.1889,0.0110,-0.0037,61,0
33924200,-61.6986,14.2031,1.7933,-0.5256,-2.1973,-62.3145,-0.4342,0.0000,-0.3229,0.0769,-0.4725,61,0,1.1889,0.0110,-0.0037,61,0
33925843,-61.6986,14.2031,1.7933,-0.5256,-2.1973,-62.3145,-0.4317,0.0000,-0.3229,-0.0110,-0.4652,61,0,1.1889,0.0110,-0.0037,61,0
33928788,-61.9420,13.2298,2.0367,0.9344,-2.1973,-62.3145,-0.4269,0.0000,-0.3229,-0.0110,-0.4652,61,0,1.1889,0.0110,-0.0037,61,0
33930435,-61.9420,13.2298,2.0367,0.9344,-2.1973,-62.3145,-0.4242,0.0000,-0.3229,-0.0110,-0.4652,61,0,1.1889,0.0110,-0.0037,61,0
33932087,-61.9420,13.2298,2.0367,0.9344,-2.1973,-62.3145,-0.4214,0.0000,-0.3229,-0.0110,-0.4652,61,0,1.1889,0.0110,-0.0037,61,0
33933729,-61.9420,13.2298,2.0367,0.9344,-2.1973,-62.3145,-0.4186,0.0000,-0.3229,-0.0110,-0.4652,61,0,1.1889,0.0110,-0.0037,61,0
33935375,-61.9420,13.2298,2.0367,0.9344,-2.1973,-62.3145,-0.4158,0.0000,-0.3229,-0.0110,-0.4652,61,0,1.1889,0.0110,-0.0037,61,0
33937027,-61.9420,13.2298,2.0367,0.9344,-2.1973,-62.3145,-0.4129,0.0000,-0.3229,-0.0110,-0.4652,61,0,1.1889,0.0110,-0.0037,61,0
33938669,-61.9420,13.2298,2.0367,0.9344,-2.2852,-62.3145,-0.4099,0.0000,-0.3229,-0.1868,-0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33941528,-61.9420,13.2298,2.0367,0.9344,-2.1973,-62.3145,-0.4047,0.0000,-0.3229,-0.1868,-0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33943175,-61.9420,13.2298,2.0367,0.9344,-2.2852,-62.3145,-0.4017,0.0000,-0.3229,-0.1868,-0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33944827,-61.2120,13.2298,1.3067,0.6911,-2.1973,-62.3145,-0.3986,0.0000,-0.3229,-0.1868,-0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33946469,-61.2120,13.2298,1.3067,0.6911,-2.1973,-62.3145,-0.3954,0.0000,-0.3225,0.0989,-0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33950628,-61.2120,13.2298,1.3067,0.6911,-2.1973,-62.3145,-0.3873,0.0000,-0.3229,-0.0549,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33956868,-61.9420,13.9598,2.0367,0.2044,-2.1973,-62.3145,-0.3746,0.0000,-0.3229,-0.0549,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33958542,-59.9953,15.9065,3.2533,-0.2823,-2.1973,-62.3145,-0.3711,0.0000,-0.3229,-0.0549,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33959599,-59.9953,15.9065,3.2533,-0.2823,-2.1973,-62.3145,-0.3689,0.0000,-0.3229,-0.0549,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33960553,-59.7520,13.9598,4.2266,0.2044,-2.1973,-62.3145,-0.3668,0.0000,-0.3229,-0.0549,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33962134,-59.7520,13.9598,4.2266,0.2044,-2.1973,-62.3145,-0.3634,0.0000,-0.3229,-0.0549,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33963785,-61.4553,13.2298,1.7933,-0.2823,-2.1973,-62.3145,-0.3599,0.0000,-0.3229,-0.2308,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33966726,-61.4553,13.2298,1.7933,-0.2823,-2.1973,-62.3145,-0.3534,0.0000,-0.3229,-0.2308,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33968374,-61.4553,13.2298,1.7933,-0.2823,-2.1973,-62.3145,-0.3497,0.0000,-0.3229,-0.2308,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33970020,-61.4553,13.2298,1.7933,-0.2823,-2.1973,-62.3145,-0.3460,0.0000,-0.3229,-0.2308,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33971672,-61.6986,12.7432,3.0100,-0.5256,-2.1973,-62.3145,-0.3422,0.0000,-0.3229,-0.2308,-0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33973314,-61.6986,12.7432,3.0100,-0.5256,-2.1973,-62.3145,-0.3385,0.0000,-0.3225,0.3846,-0.4212,61,0,1.1889,0.0110,-0.0037,61,0
33977473,-61.6986,12.7432,3.0100,-0.5256,-2.1973,-62.3145,-0.3287,0.0000,-0.3225,0.3846,-0.4212,61,0,1.1889,0.0110,-0.0037,61,0
33979120,-61.6986,12.7432,3.0100,-0.5256,-2.1973,-62.3145,-0.3248,0.0000,-0.3225,0.0769,-0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33981985,-61.6986,13.4732,2.2800,0.9344,-2.1973,-62.3145,-0.3179,0.0000,-0.3225,0.0769,-0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33983627,-61.6986,13.4732,2.2800,0.9344,-2.1973,-62.3145,-0.3139,0.0000,-0.3225,0.0769,-0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33985274,-61.6986,13.4732,2.2800,0.9344,-2.1973,-62.3145,-0.3099,0.0000,-0.3229,-0.3187,-0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33988220,-61.6986,13.4732,2.2800,0.9344,-2.1973,-62.3145,-0.3025,0.0000,-0.3229,-0.3187,-0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33989872,-61.6986,13.4732,2.2800,0.9344,-2.2852,-62.3145,-0.2984,0.0000,-0.3229,-0.3187,-0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33991514,-61.6986,13.4732,2.2800,0.9344,-2.1973,-62.3145,-0.2942,0.0000,-0.3225,0.0989,-0.3993,61,0,1.1889,0.0110,-0.0037,61,0
